entry_angle,speed,speed_variance,stop_duration,time_of_intrusion,path_deviation
98.30549159,2.84506671,0.377640361,100.3457827,8,1.0
186.5083558,1.299080212,0.299482552,0.0,16,1.249125856
107.5412065,2.131675484,0.358922696,32.22894431,13,1.248947521
338.6445282,0.561548573,0.569219194,86.09204479,18,1.0
93.34683319,0.707787686,0.173118328,228.8018152,7,1.63422601
154.6764526,0.798902602,0.273446051,46.98786029,23,1.258566165
314.1828902,2.275902021,0.0,0.0,22,1.418013344
303.096084,0.603156143,0.276284874,114.6426535,11,1.0
66.99651042,0.712653769,1.145750438,219.8401021,1,1.0
288.9515915,0.895209116,1.080506417,111.4163406,2,1.153102163
164.9472792,0.842958245,0.708024144,104.3346504,20,1.0
173.868794,3.162217043,1.442525733,196.8834045,12,1.0
48.05279007,0.849109079,1.085935685,0.0,4,1.810789097
29.01654495,1.418940842,0.7738822,83.46646124,17,1.03774493
262.0581505,1.808014749,0.817401712,277.1801566,0,1.21149996
178.7260148,0.636165699,0.635516815,0.0,4,1.385461146
157.2662529,1.361690811,0.096257003,117.3420374,20,1.185898158
262.6229623,0.990449057,0.493397116,0.0,11,1.0
275.5846436,0.796490408,0.0,207.2522925,18,1.688254173
57.20694036,0.906363536,0.162248594,65.08810874,23,1.081545206
219.6810538,1.581384895,1.155195267,41.72835146,5,1.52780557
48.72746962,0.836635866,0.630968945,168.9121922,1,1.857676415
270.495031,1.237314161,0.173554449,0.0,1,1.0
236.5038563,3.212178681,0.810813149,101.1614401,19,1.622030484
344.3812636,0.696526624,0.841746126,0.0,12,1.339183501
24.82488589,3.260104404,1.216825943,296.5710565,13,1.0
20.53969961,0.84487693,1.311312333,0.0,5,1.46952016
101.5873469,0.726697974,0.912489412,121.7084535,11,1.341553987
94.21404614,3.599120632,0.0,212.9145992,12,1.055305172
88.91236767,0.357563255,1.512144261,0.0,23,2.061388657
326.251649,3.387452123,1.141353996,0.0,7,1.452945458
89.83663195,2.227523443,0.939679178,0.0,13,1.0
97.90190141,0.698173112,0.593330932,162.2260326,17,1.431749638
273.3833745,0.758235047,0.0,45.64792878,3,1.227058168
161.9063433,3.540319046,0.37598861,0.0,5,1.0
279.6158005,2.487647705,0.579635055,0.0,21,1.206659867
23.53181672,3.892392568,0.439638905,0.0,5,1.454951328
175.5256297,0.337081034,1.037382437,0.0,14,1.0
12.10089607,1.806209655,0.569391517,0.0,23,1.0
22.55515324,0.398199509,0.289333642,0.0,23,1.0
326.3174832,0.925265303,0.800290232,0.0,12,1.0
50.1283336,2.479559478,0.268310632,68.79268948,6,1.513675738
191.6714456,1.511442834,0.0,0.0,12,1.463437649
147.9944169,0.430722399,0.803773956,45.22269899,20,1.0
125.0435975,2.784889688,0.57100098,0.0,5,1.213654215
323.9400044,3.886759438,0.662727532,0.0,5,1.0
7.856422839,1.318276546,1.150494216,100.2347744,13,1.04085346
238.964287,0.932637083,0.700393599,0.0,2,1.034653803
346.8219963,0.450731369,0.827677569,0.0,10,1.419601745
201.660546,1.842356788,0.606863243,37.29367167,12,1.771187731
337.2560863,1.140811862,0.923991069,0.0,2,1.0
18.81283654,1.787122863,0.0,129.9385893,11,1.0
150.7655949,1.862251628,0.290259605,92.53605594,22,1.409218016
93.65680475,1.977145333,0.445534906,0.0,21,1.0
263.0955474,0.87224878,0.40822625,40.13878801,20,1.0
353.2669526,3.153579417,0.283354789,0.0,21,1.642603439
92.35082248,1.273329583,0.567205628,132.5838348,21,1.789364018
235.5028565,0.935780988,0.545728226,0.0,19,1.0
71.31514779,0.961632006,0.567002841,0.0,4,1.0
203.5188916,1.565403392,0.680183401,271.6676443,12,1.567992605
167.0156952,3.014005981,0.799116268,145.1834006,22,1.68337659
349.9219187,0.646821435,0.289617006,292.0448598,10,1.17792965
219.0698182,1.668951642,0.391062415,89.63833579,16,1.017282793
125.822294,3.258226287,0.969091628,190.1970446,9,1.501201601
41.07448256,2.126298404,0.223222202,0.0,11,1.42702764
54.44885834,1.103497504,0.276823306,87.89196518,5,1.269393513
81.11409478,0.797271353,0.290813801,254.1000804,4,2.018448457
90.34799808,3.097584625,0.520046776,0.0,21,1.383122042
306.2217808,3.91096179,0.999254414,46.09219101,0,1.0
202.0402038,1.200220936,0.809559508,0.0,19,1.452181771
188.4207281,0.673121393,0.250827593,49.58604799,23,1.010320045
41.31679387,0.316174797,1.325293283,208.9052349,19,1.216780467
309.6502896,1.32393912,0.321740859,0.0,14,1.591098858
260.2131492,1.858912326,0.0,0.0,15,1.629295074
24.36061028,1.88888794,1.329675767,109.8763452,9,1.0
254.820635,0.848592092,0.26525922,114.9569767,23,1.056727345
195.6737582,1.778652151,0.555638684,74.89564995,7,1.081923652
29.42112447,1.044295431,0.546406144,0.0,1,1.282755346
164.988231,2.326131735,0.832701655,100.6757806,21,1.0
174.4906634,2.287731486,0.0,0.0,6,1.169590629
59.67883446,1.06113763,0.479725174,57.74496766,22,1.25283446
340.4513329,1.809753717,0.453291826,0.0,0,1.0
305.9911337,2.373001167,1.165484716,0.0,19,1.216491475
240.8480414,0.556519652,0.382576391,49.23691457,22,1.674343962
166.426402,1.464721956,0.47170435,39.23771954,5,1.0
148.235595,1.872636688,0.904063812,95.70812143,12,1.343995565
234.3504482,2.05545065,0.804560025,153.0056411,11,1.320899097
196.355473,0.717065273,0.310382718,0.0,18,1.0
22.41831812,2.131553407,0.771362437,0.0,16,1.149289504
184.5009536,2.532175472,0.30504858,0.0,4,1.255904677
290.3053022,0.613758607,0.921293222,167.0214416,23,1.7912823
165.3263559,1.606124389,0.535910612,149.5695766,14,1.145382262
18.70436792,0.448100965,0.097340334,271.3363658,13,1.442312997
283.0601518,0.84572605,0.0,76.1951399,2,1.009619004
72.49096157,1.014628539,0.449592705,0.0,4,1.412645089
93.10350056,3.059726182,0.286521242,212.9030059,13,1.642867323
59.29428724,0.572386107,0.504151807,0.0,7,1.0
118.8774234,2.53837288,0.580301691,90.57708585,10,1.34929038
272.430542,0.525970148,0.0,61.93205128,14,1.50707776
186.9789094,0.770459073,0.308050808,106.5627346,12,1.240560179
73.75725869,1.363128443,0.54825288,53.58576474,4,1.390427766
316.0188281,0.867466041,0.640018672,183.7153016,12,1.596619431
316.6494678,3.847085514,0.919291308,118.2232165,2,1.0
313.408233,0.683684045,0.988218083,0.0,12,1.450379807
85.9666361,3.913017492,0.504539227,187.9476757,10,1.770722646
162.4461639,3.562086242,0.540849574,0.0,8,1.124517113
354.5962762,1.815621771,0.407728671,219.060809,3,1.043242632
277.9244915,1.374852273,0.862301083,0.0,16,1.042030352
9.780271641,0.832944759,0.446195171,117.2587386,14,1.415338331
23.47365285,0.636186848,0.213271489,0.0,17,1.865842619
167.0152957,0.589847478,0.0,0.0,15,2.128369448
327.3192741,0.712383115,0.220997643,64.27218949,23,1.927823099
193.9326473,3.362354192,0.493652019,139.3486272,1,1.161654756
179.2125029,1.894228043,0.991823046,0.0,5,1.0
37.97053198,2.722181158,0.618205345,178.4773444,11,1.0
236.4408377,2.399296038,0.645793484,32.282239,4,1.478444861
295.9571378,0.351920841,0.601349419,0.0,23,2.475167003
136.9512027,0.562475184,1.111926788,0.0,16,1.382519096
279.2202663,2.204826246,0.803145323,0.0,18,1.437042177
347.2115954,2.339640692,0.594115216,0.0,11,1.28274057
73.35592529,2.385069635,0.360533528,0.0,4,1.522440117
188.3986672,0.379973917,0.095802567,35.9544847,23,1.051194113
103.3696649,1.292176803,1.260981259,180.4991389,6,1.429884247
285.4275909,2.354427817,0.921447219,220.1442025,1,1.180208839
207.9336117,3.472475193,0.522640744,88.64791584,11,1.490873113
228.4496703,2.791198364,1.317582872,0.0,22,1.295138417
287.2490975,3.305019986,0.596949088,0.0,4,1.507732556
142.5493702,0.591696065,0.273301342,0.0,21,1.0
329.4324246,1.845107299,1.088664633,222.2849168,7,1.735943631
191.8903922,2.129209296,0.087603698,61.97737177,4,1.688946089
56.86373622,1.776116598,0.439641055,67.04580289,15,1.180468288
250.5236825,0.461000317,0.119737311,41.27674743,8,1.074417756
285.5740862,1.473421131,0.280260022,216.5564192,0,1.0
114.0342037,0.404656048,0.679932038,0.0,4,1.0
308.5845325,2.976419957,0.734876282,0.0,0,1.143318549
326.2115717,0.62377446,0.159123074,198.4270933,16,1.361600018
99.68561546,3.78446172,1.323664065,252.4417381,0,1.380552755
354.0677302,1.481944279,0.0,0.0,14,1.99715639
50.6561501,2.513937708,0.651828352,0.0,4,1.095247011
72.72564062,0.520133645,0.66206069,202.497051,8,1.055533494
66.32094213,2.828766339,0.705393004,0.0,17,1.262720875
321.8362956,1.489330832,0.951731611,95.87116328,5,1.0
235.5453188,1.414690154,0.0,0.0,20,1.911716328
54.75754196,1.324886606,0.290379828,37.59158665,11,2.017098959
158.5164306,0.928756463,0.660507146,89.22369348,13,1.6168964
221.507289,3.803288356,1.281230715,270.0876816,6,1.672301749
30.0470706,2.874048152,0.3672719,98.70275796,6,1.235313286
317.6698926,0.582022705,0.523038745,32.02799394,18,1.569133094
289.2972728,0.555517713,0.890183319,0.0,5,1.799330574
181.8744385,2.01426004,0.116174313,204.6195185,2,1.171381825
348.1655815,1.047612378,0.608978229,0.0,15,1.87311167
150.3939525,1.037351635,0.557946085,225.0328068,15,1.290481341
354.2797149,1.24645987,0.356310801,0.0,17,1.260696822
240.4511996,2.810942946,0.801216296,0.0,4,1.0
228.4816584,0.379399199,1.462766106,129.6315113,19,1.388284167
59.74376231,0.331885109,0.66948471,0.0,3,1.748025254
317.493993,1.169713416,0.0,0.0,15,1.0
153.8962877,0.987342449,0.251553286,31.14106554,3,1.437275425

